feature,gbc,rf,xgb,mean
10401,0.0,0.01605269987577255,0.0,0.005350899958590849
10402,0.0,0.01605269987577255,0.0,0.005350899958590849
10403,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10404,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10405,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10406,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10407,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10408,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10409,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10410,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10411,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10412,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10413,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10414,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10415,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10416,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10417,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10418,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10419,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10420,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10421,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10422,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10423,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10424,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10425,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10426,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10427,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10428,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10429,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10430,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10431,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10432,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10433,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10434,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10435,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10436,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10437,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10438,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10439,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10440,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10441,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10442,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10443,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10444,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10445,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10446,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10447,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10448,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10449,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10450,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10451,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10452,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10453,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10454,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10455,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10456,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10457,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10458,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10459,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10460,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10461,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10462,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10463,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10464,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10465,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10466,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10467,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10468,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10469,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10470,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10471,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10472,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10473,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10474,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10475,0.0,0.013276681052166076,0.00606691325083375,0.006447864767666608
10476,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10477,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10478,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10479,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10480,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10481,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10482,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10483,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10484,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10485,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10486,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10487,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10488,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10489,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10490,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10491,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10492,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10493,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10494,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10495,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10496,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10497,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10498,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10499,0.0,0.017845464502282363,0.008619570173323154,0.00882167822520184
10500,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10501,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10502,0.0,0.017845464502282363,0.008619570173323154,0.00882167822520184
10503,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10504,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10505,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10506,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10507,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10508,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10509,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10510,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10511,0.0,0.048355684950608435,0.00606691325083375,0.018140866067147394
10512,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10513,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10514,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10515,0.0,0.005540292782953691,0.00606691325083375,0.0038690686779291467
10516,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10517,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10518,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10519,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10520,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10521,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10522,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10523,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10524,0.00025811624800432044,0.014212078040346224,0.008672168478369713,0.007714120922240085
10525,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10526,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10527,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10528,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10529,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10530,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10531,0.002304435035863494,0.017845464502282363,0.008619570173323154,0.009589823237156337
10532,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10533,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10534,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10535,0.0,0.048355684950608435,0.00606691325083375,0.018140866067147394
10536,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10537,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10538,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10539,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10540,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10541,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10542,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10543,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10544,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10545,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10546,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10547,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10548,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10549,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10550,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10551,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10552,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10553,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10554,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10555,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10556,0.0,0.017845464502282363,0.008619570173323154,0.00882167822520184
10557,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10558,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10559,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10560,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10561,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10562,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10563,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10564,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10565,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10566,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10567,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10568,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10569,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10570,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10571,0.002304435035863494,0.004622641770507233,0.00606691325083375,0.004331330019068159
10572,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10573,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10574,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10575,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10576,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10577,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10578,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10579,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10580,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10581,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10582,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10583,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10584,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10585,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10586,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10587,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10588,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10589,1.1996243302526916e-05,0.010136215539160982,0.00606691325083375,0.0054050416777657526
10590,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10591,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10592,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10593,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10594,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10595,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10596,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10597,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10598,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10599,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10600,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10601,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10602,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10603,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10604,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10605,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10606,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10607,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10608,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10609,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10610,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10611,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10612,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10613,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10614,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10615,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10616,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10617,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10618,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10619,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10620,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10621,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10622,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10623,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10624,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10625,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10626,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10627,1.2627616874707551e-05,0.0051475368312392045,0.00992254912853241,0.00502757119221544
10628,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10629,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10630,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10631,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10632,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10633,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10634,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10635,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10636,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10637,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10638,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10639,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10640,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10641,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10642,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10643,1.2627616874707551e-05,0.0051475368312392045,0.00992254912853241,0.00502757119221544
10644,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10645,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10646,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10647,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10648,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10649,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10650,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10651,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10652,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10653,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10654,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10655,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10656,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10657,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10658,0.0,0.00896477611129808,0.00606691325083375,0.00501056312071061
10659,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10660,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10661,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10662,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10663,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10664,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10665,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10666,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10667,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10668,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10669,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10670,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10671,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10672,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10673,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10674,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10675,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10676,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10677,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10678,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10679,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10680,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10681,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10682,0.0,0.00606607083116208,0.00606691325083375,0.004044328027331943
10683,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10684,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10685,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10686,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10687,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10688,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10689,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10690,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10691,1.2627616874707551e-05,0.0051475368312392045,0.00992254912853241,0.00502757119221544
10692,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10693,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10694,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10695,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10696,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10697,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10698,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10699,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10700,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10701,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10702,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10703,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10704,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10705,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10706,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10707,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10708,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10709,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10710,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10711,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10712,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10713,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10714,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10715,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10716,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10717,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10718,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10719,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10720,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10721,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10722,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10723,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10724,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10725,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10726,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10727,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10728,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10729,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10730,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10731,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10732,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10733,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10734,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10735,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10736,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10737,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10738,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10739,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10740,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10741,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10742,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10743,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10744,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10745,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10746,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10747,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10748,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10749,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10750,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10751,0.0007067067689094305,0.004622641770507233,0.00606691325083375,0.003798753930083471
10752,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10753,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10754,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10755,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10756,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10757,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10758,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10759,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10760,0.0,0.00606607083116208,0.00606691325083375,0.004044328027331943
10761,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10762,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10763,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10764,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10765,0.002304435035863494,0.004622641770507233,0.00606691325083375,0.004331330019068159
10766,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10767,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10768,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10769,1.2627616874707551e-05,0.0051475368312392045,0.00992254912853241,0.00502757119221544
10770,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10771,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10772,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10773,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10774,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10775,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10776,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10777,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10778,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10779,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10780,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10781,0.0002669175244343975,0.006077950352470074,0.00606691325083375,0.00413726037591274
10782,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10783,0.0,0.014213519215810046,0.00606691325083375,0.006760144155547931
10784,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10785,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10786,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10787,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10788,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10789,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10790,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10791,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10792,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10793,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10794,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10795,0.002304435035863494,0.004622641770507233,0.00606691325083375,0.004331330019068159
10796,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10797,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
10798,0.0,0.004622641770507233,0.00606691325083375,0.0035631850071136608
